order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty
2018/11/6,101,21490,306,407,offline,1155,27
2018/11/6,101,21760,302,408,offline,1743,29
2018/11/6,101,21490,306,407,offline,2353,11
2018/11/6,103,21394,306,407,offline,724,4
2018/11/6,103,20221,306,407,offline,1794,2
2018/11/6,103,21238,308,404,offline,1555,18
2018/11/6,103,20296,305,412,online,139,8
2018/11/6,101,21903,305,412,offline,254,88
2018/11/6,102,22030,307,403,offline,531,32
2018/11/6,105,20842,308,404,online,657,358
2018/11/6,105,20631,307,403,online,484,8
2018/11/6,102,20766,306,407,offline,879,22
2018/11/6,105,21980,303,401,online,2707,10
2018/11/6,105,20206,305,412,online,808,5
2018/11/6,105,21415,305,412,online,1206,9
2018/11/6,103,20808,306,407,offline,1378,19
2018/11/6,103,20655,306,407,offline,1011,108
2018/11/6,103,21038,308,404,offline,2055,28
2018/11/6,103,20384,307,403,offline,857,33
2018/11/6,102,20555,308,404,offline,1013,108
2018/11/6,103,20501,306,407,offline,788,11
2018/11/6,103,21271,306,407,offline,540,14
2018/11/6,102,21379,305,412,offline,1192,17
2018/11/6,102,20531,307,403,offline,1223,16
2018/11/6,102,21260,301,405,offline,1201,39
2018/11/6,102,20523,308,404,offline,865,156
2018/11/6,103,20712,306,407,offline,841,46
2018/11/6,103,22007,302,408,offline,872,106
2018/11/6,103,21100,302,408,offline,1716,85
2018/11/6,105,20504,307,403,online,389,10
2018/11/6,105,20157,303,401,online,2146,277
2018/11/6,105,20640,306,407,online,888,108
2018/11/6,105,20631,307,403,online,538,7
2018/11/6,105,21913,306,407,online,1191,10
2018/11/6,105,20091,308,404,online,903,8
2018/11/6,103,20892,306,407,offline,1653,7
2018/11/6,103,20993,306,407,offline,752,14
2018/11/6,102,20014,307,403,offline,392,317
2018/11/6,103,20253,306,407,offline,540,32
2018/11/6,103,20996,306,407,offline,510,42
2018/11/6,103,20618,307,403,offline,437,10
2018/11/6,103,20996,306,407,offline,512,5
2018/11/6,103,20973,306,407,offline,613,2
2018/11/6,105,21063,302,408,offline,666,9
2018/11/6,102,20810,306,407,offline,721,44
2018/11/6,101,21415,305,412,offline,702,126
2018/11/6,103,20283,306,407,offline,668,26
2018/11/6,103,21652,302,408,offline,2239,4
2018/11/6,105,21103,306,407,offline,798,4
2018/11/6,105,20808,306,407,offline,1386,6
2018/11/6,103,21814,306,407,offline,747,7
2018/11/6,103,21502,302,408,offline,893,10
2018/11/6,105,21054,308,404,offline,1974,114
2018/11/6,105,20292,305,412,offline,1132,7
2018/11/6,105,20545,305,412,offline,104,13
2018/11/6,105,21923,307,403,offline,588,11
2018/11/6,105,20675,307,403,offline,470,9
2018/11/6,105,20224,307,403,offline,702,8
2018/11/6,105,21215,303,401,offline,2606,8
2018/11/6,103,21431,302,408,offline,999,3
2018/11/6,102,21814,306,407,offline,737,6
2018/11/6,102,20808,306,407,offline,1377,10
2018/11/6,102,20206,305,412,online,695,22
2018/11/6,102,20981,304,409,offline,2302,13
2018/11/6,102,20118,305,412,offline,6013,7
2018/11/6,102,20932,303,401,offline,1062,38
2018/11/6,102,21601,306,407,offline,589,270
2018/11/6,102,21964,303,410,offline,2804,26
2018/11/6,102,20655,306,407,offline,1360.28,5
2018/11/6,102,21507,306,407,offline,2713,2
2018/11/6,102,20389,302,408,offline,2717,7
2018/11/6,102,20596,302,408,offline,6005,6
2018/11/6,102,21585,302,408,offline,3309,4
2018/11/6,102,20810,306,407,offline,734,27
2018/11/6,102,21067,302,408,online,1374,24
2018/11/6,103,21589,306,407,offline,621,36
2018/11/6,103,20501,306,407,offline,773,24
2018/11/6,103,20457,305,412,offline,188,215
2018/11/6,103,20366,302,408,offline,2716,16
2018/11/6,103,21109,302,408,offline,1418,66
2018/11/6,103,21490,306,407,offline,1157,4
2018/11/6,103,20597,302,408,online,895,5
2018/11/6,102,20596,302,408,offline,5010,8
2018/11/6,102,20221,306,407,offline,4015,3
2018/11/6,102,20501,306,407,offline,1809,8
2018/11/6,102,20457,305,412,offline,310,5
2018/11/6,102,21238,308,404,offline,1561,53
2018/11/6,102,20655,306,407,offline,1040,103
2018/11/6,102,20840,303,401,offline,4681,9
2018/11/6,102,21490,306,407,offline,1186,64
2018/11/6,101,22030,307,403,offline,530,51
2018/11/6,101,20357,301,405,offline,1007,36
2018/11/6,103,21260,301,405,offline,1210,69
2018/11/7,101,20131,306,407,offline,731,8
2018/11/7,101,21467,306,407,offline,1401,24
2018/11/7,101,21619,306,402,offline,319,30
2018/11/7,101,20953,302,408,offline,1038,27
2018/11/7,101,20391,306,407,offline,1148,34
2018/11/7,101,21394,306,407,offline,737,52
2018/11/7,101,21394,306,407,offline,732,503
2018/11/7,102,21995,306,407,offline,818,102
2018/11/7,102,21394,306,407,offline,722,157
2018/11/7,102,20655,306,407,offline,1001,206
2018/11/7,102,20709,302,408,offline,824,56
2018/11/7,102,21394,306,407,offline,736,106
2018/11/7,101,20722,306,407,offline,1275,18
2018/11/7,101,20808,306,407,offline,1458,12
2018/11/7,101,20525,301,405,offline,884,26
2018/11/7,103,21123,303,406,offline,1216,2
2018/11/7,103,20394,303,406,offline,1605,7
2018/11/7,103,20880,305,412,offline,623,55
2018/11/7,103,21781,307,403,offline,521,104
2018/11/7,103,20808,306,407,offline,1383,109
2018/11/7,103,20255,307,403,offline,1709,4
2018/11/7,103,21978,307,403,offline,416,47
2018/11/7,101,20993,306,407,offline,759,10
2018/11/7,101,20561,303,401,offline,1917,3
2018/11/7,101,22030,307,403,offline,527,151
2018/11/7,101,21330,303,401,offline,3673.13,8
2018/11/7,101,20786,303,401,offline,4166.13,5
2018/11/7,101,21911,306,407,offline,2674.28,4
2018/11/7,101,20734,306,407,offline,1041,3
2018/11/7,101,20720,303,401,offline,1131,44
2018/11/7,101,20696,305,412,offline,538,59
2018/11/7,101,20111,306,407,offline,698,126
2018/11/7,101,21982,305,412,online,349,10
2018/11/7,101,20292,305,412,online,1126,2
2018/11/7,101,21123,303,406,offline,1209,6
2018/11/7,105,21754,305,412,online,546,206
2018/11/7,105,20512,308,404,online,1618,9
2018/11/7,105,21081,307,403,online,459,34
2018/11/7,105,20842,308,404,online,668,287
2018/11/7,105,20284,304,409,online,1404,806
2018/11/7,105,20278,305,412,online,430,19
2018/11/7,103,21238,308,404,offline,1555,7
2018/11/7,103,20405,302,408,online,1468,266
2018/11/7,103,21709,302,408,online,1232,54
2018/11/7,103,21881,306,407,online,628,101
2018/11/7,102,21109,302,408,offline,1414,13
2018/11/7,102,20709,302,408,offline,823,31
2018/11/7,103,20531,307,403,offline,1224,59
2018/11/7,103,20973,306,407,offline,606,64
2018/11/7,105,21553,306,407,online,1355,34
2018/11/7,105,21127,302,408,online,1602,51
2018/11/7,105,20820,306,407,online,894,10
2018/11/7,103,21644,303,401,offline,258,66
2018/11/7,103,20283,306,407,offline,669,9
2018/11/7,103,20996,306,407,offline,513,13
2018/11/7,102,21507,306,407,offline,1065,54
2018/11/7,102,21995,306,407,offline,818,251
2018/11/7,103,21757,303,406,offline,1510,23
2018/11/7,101,21109,302,408,offline,1404,39
2018/11/7,101,20445,303,401,online,507,9
2018/11/7,105,20341,308,404,offline,540,490
2018/11/7,103,21855,302,408,offline,1299,19
2018/11/7,103,21431,302,408,offline,997,14
2018/11/7,101,21995,306,407,offline,804,23
2018/11/7,103,20385,306,407,online,1052,3
2018/11/7,103,20145,306,407,online,1864,59
2018/11/7,103,21424,306,407,online,572,13
2018/11/7,102,22084,302,408,offline,1049,149
2018/11/7,101,20391,306,407,offline,1108,33
2018/11/7,101,20346,306,407,offline,749,502
2018/11/7,101,21249,307,403,offline,401,404
2018/11/7,101,20251,303,406,offline,1614,1
2018/11/7,103,20121,306,407,offline,1528,8
2018/11/7,103,20346,306,407,offline,755,258
2018/11/7,103,20182,303,401,offline,2012,26
2018/11/7,103,21795,306,407,offline,1151,8
2018/11/7,105,20368,306,407,offline,657,14
2018/11/7,105,20820,306,407,offline,808,10
2018/11/7,105,20405,302,408,offline,1464,9
2018/11/7,103,20810,306,407,offline,721,10
2018/11/7,103,21394,306,407,offline,722,15
2018/11/7,103,20880,305,412,offline,622,13
2018/11/7,103,21238,308,404,offline,1565,5
2018/11/7,103,21195,302,408,offline,1813,3
2018/11/7,105,20540,303,401,offline,2710,9
2018/11/7,105,20311,307,403,offline,435,15
2018/11/7,102,21814,306,407,offline,731,29
2018/11/7,102,21596,302,408,offline,1113,32
2018/11/7,102,21779,307,403,offline,695,51
2018/11/7,102,22030,307,403,offline,526,109
2018/11/7,102,21123,303,406,offline,1213,7
2018/11/7,102,21492,306,407,offline,1463,9
2018/11/7,102,21109,302,408,offline,1415,12
2018/11/7,102,20996,306,407,offline,511,202
2018/11/7,102,20389,302,408,offline,1671.26,5
2018/11/7,102,22084,302,408,offline,1035,6
2018/11/7,102,20953,302,408,offline,1033,59
2018/11/7,102,20337,302,408,offline,793,107
2018/11/7,102,21462,308,404,offline,2561,10
2018/11/7,103,20056,302,408,offline,2408,8
2018/11/7,103,21109,302,408,offline,1419,12
2018/11/7,103,21100,302,408,offline,1764,12
2018/11/7,103,21814,306,407,offline,743,4
2018/11/7,103,21681,302,408,offline,1364,6
2018/11/7,102,20253,306,407,offline,535,39
2018/11/7,102,20501,306,407,offline,776,8
2018/11/7,101,20501,306,407,offline,774,10
2018/11/7,101,20182,303,401,offline,2014,137
2018/11/7,102,22046,305,412,offline,1334,51
2018/11/7,102,20151,305,412,offline,636,105
2018/11/7,102,20414,308,404,offline,1553,24
2018/11/7,102,20337,302,408,offline,1713,2
2018/11/7,102,21000,301,405,offline,1555,52
2018/11/7,102,21779,307,403,offline,704,381
2018/11/7,102,20661,302,408,offline,959,69
2018/11/7,102,20709,302,408,offline,828,59
2018/11/7,102,21527,306,407,offline,870,94
2018/11/8,101,21492,306,407,offline,1756.95,1
2018/11/8,101,21430,306,407,offline,2901.28,1
2018/11/8,101,21346,306,407,offline,2759.28,1
2018/11/8,101,21914,306,407,offline,1452.2,9
2018/11/8,101,20328,306,407,offline,2008,6
2018/11/8,101,20805,306,407,offline,861,10
2018/11/8,101,20717,303,401,offline,4010,9
2018/11/8,101,20563,303,401,offline,3607,17
2018/11/8,101,20766,306,407,offline,1160.28,1
2018/11/8,101,21781,307,403,offline,532,203
2018/11/8,102,20555,308,404,offline,993,56
2018/11/8,103,21394,306,407,offline,731,207
2018/11/8,101,20251,303,406,offline,1809,9
2018/11/8,101,20786,303,401,offline,2241,54
2018/11/8,101,21492,306,407,offline,1473,45
2018/11/8,101,20657,303,410,offline,3728,2
2018/11/8,101,21883,306,407,offline,1003,5
2018/11/8,101,20973,306,407,offline,612,303
2018/11/8,101,20113,308,404,offline,1069,14
2018/11/8,101,20252,306,407,offline,1186,4
2018/11/8,103,20661,302,408,offline,935,156
2018/11/8,103,21109,302,408,offline,1413,19
2018/11/8,101,20253,306,407,offline,536,4
2018/11/8,101,20696,305,412,offline,542,59
2018/11/8,101,20151,305,412,offline,630,32
2018/11/8,101,21795,306,407,offline,1169,2
2018/11/8,103,21619,306,402,offline,319,205
2018/11/8,105,20555,308,404,online,1453.2,1213
2018/11/8,103,20253,306,407,offline,544,10
2018/11/8,103,20953,302,408,offline,1005,38
2018/11/8,101,21123,303,406,offline,1208,4
2018/11/8,103,21845,302,408,offline,1206,8
2018/11/8,103,20759,302,408,online,937,508
2018/11/8,105,21046,302,408,online,2599,12
2018/11/8,101,22040,304,409,offline,1960,18
2018/11/8,102,20932,303,401,offline,1058,51
2018/11/8,105,20085,301,405,online,1127.2,192
2018/11/8,105,21639,308,404,online,1048.2,1838
2018/11/8,105,21446,308,404,online,2061.4,740
2018/11/8,105,20292,305,412,online,1400,7
2018/11/8,105,20206,305,412,online,814,13
2018/11/8,105,20631,307,403,online,601.2,459
2018/11/8,103,20002,303,406,offline,2162,10
2018/11/8,103,20657,303,410,offline,3733,6
2018/11/8,103,21192,303,411,offline,4497,8
2018/11/8,103,20696,305,412,offline,550,37
2018/11/8,103,20693,308,404,offline,764,55
2018/11/8,103,20253,306,407,offline,537,102
2018/11/8,103,21644,303,401,offline,266,108
2018/11/8,103,21644,303,401,offline,253,207
2018/11/8,103,20113,308,404,offline,1060,203
2018/11/8,103,21781,307,403,offline,537,57
2018/11/8,103,20618,307,403,offline,434,205
2018/11/8,102,21502,302,408,offline,977,25
2018/11/8,102,20182,303,401,offline,2105,13
2018/11/8,102,21507,306,407,offline,1122,55
2018/11/8,102,20274,302,408,offline,1376,10
2018/11/8,102,21394,306,407,offline,726,132
2018/11/8,102,21238,308,404,offline,1560,67
2018/11/8,105,20770,302,408,online,2525,3
2018/11/8,103,21238,308,404,offline,2711.58,2
2018/11/8,103,20803,304,409,offline,3249.7,8
2018/11/8,103,20346,306,407,offline,751,12
2018/11/8,103,21054,308,404,offline,3530.3,9
2018/11/8,103,20253,306,407,offline,708.43,6
2018/11/8,103,21619,306,402,offline,446.43,9
2018/11/8,105,21484,305,412,offline,245,12
2018/11/8,105,20920,306,407,offline,372,206
2018/11/8,105,20368,306,407,offline,448,205
2018/11/8,105,21435,308,404,offline,377,179
2018/11/8,101,20024,306,402,online,349,69
2018/11/8,101,21373,306,407,online,929,153
2018/11/8,103,20501,306,407,offline,787,76
2018/11/8,103,20766,306,407,offline,875,29
2018/11/8,103,20253,306,407,offline,532,15
2018/11/8,103,20419,306,407,offline,863,7
2018/11/8,101,20221,306,407,offline,1800,2
2018/11/8,105,20473,306,407,offline,1018,3
2018/11/8,105,20221,306,407,offline,1791,11
2018/11/8,105,22027,306,402,offline,477,5
2018/11/8,103,21681,302,408,offline,1351,10
2018/11/8,103,21995,306,407,offline,807,7
2018/11/8,105,20633,306,407,offline,1255,2
2018/11/8,105,21278,303,401,offline,1768,4
2018/11/8,103,20775,306,407,offline,2915.28,9
2018/11/8,105,21731,301,405,offline,524,15
2018/11/8,105,21639,308,404,offline,955,14
2018/11/8,105,20176,307,403,offline,770,5
2018/11/8,105,21081,307,403,offline,473,8
2018/11/8,105,20292,305,412,offline,1138,3
2018/11/8,105,21038,308,404,offline,2062,20
2018/11/8,105,21238,308,404,offline,1558,14
2018/11/8,105,20763,308,404,offline,1216,13
2018/11/8,105,21923,307,403,offline,584,8
2018/11/8,102,21076,302,408,offline,1507,5
2018/11/8,102,20808,306,407,offline,1394,10
2018/11/8,102,21785,305,412,offline,228,14
2018/11/8,102,20810,306,407,offline,756,8
2018/11/8,102,21801,301,405,offline,961,58
2018/11/8,103,20712,306,407,offline,849.3,22
2018/11/8,103,20368,306,407,offline,667.55,31
2018/11/8,103,20563,303,401,offline,3676,7
2018/11/8,102,20720,303,401,offline,1140,54
2018/11/8,102,20473,306,407,online,1003,42
2018/11/8,102,20932,303,401,offline,1054,124
2018/11/8,103,20567,303,406,offline,4913,9
2018/11/8,102,21915,303,410,offline,1665,10
2018/11/8,103,21151,306,407,offline,753,9
2018/11/8,103,20252,306,407,offline,1178,5
2018/11/8,102,21271,306,407,offline,537,8
2018/11/8,102,20996,306,407,offline,633.18,23
2018/11/9,101,20717,303,401,offline,3490.14,3
2018/11/9,101,20563,303,401,offline,3607,14
2018/11/9,101,21978,307,403,offline,404,205
2018/11/9,101,20414,308,404,offline,1557,59
2018/11/9,102,21644,303,401,offline,260,202
2018/11/9,102,20235,303,411,offline,3964,7
2018/11/9,102,20563,303,401,offline,3618,8
2018/11/9,101,20561,303,401,offline,3390.15,6
2018/11/9,101,21100,302,408,offline,1703,17
2018/11/9,101,20389,302,408,offline,1253,306
2018/11/9,101,21100,302,408,offline,1718,35
2018/11/9,101,20501,306,407,offline,789,337
2018/11/9,103,21123,303,406,offline,1214,9
2018/11/9,101,20561,303,401,offline,1910,4
2018/11/9,101,21507,306,407,offline,1072,132
2018/11/9,101,20636,306,407,offline,924,3
2018/11/9,101,21507,306,407,offline,1053,8
2018/11/9,101,21814,306,407,offline,753,306
2018/11/9,101,20018,306,407,offline,1611,10
2018/11/9,103,21883,306,407,offline,666,206
2018/11/9,103,20842,308,404,offline,659,88
2018/11/9,103,20492,307,403,offline,347,118
2018/11/9,103,20561,303,401,offline,1908,26
2018/11/9,103,20661,302,408,offline,924,187
2018/11/9,103,20366,302,408,offline,2711,6
2018/11/9,105,20704,307,403,offline,705,6
2018/11/9,101,20341,308,404,offline,754,4
2018/11/9,101,21314,308,404,offline,865,54
2018/11/9,105,20292,305,412,online,1412,10
2018/11/9,103,22007,302,408,offline,879,63
2018/11/9,105,20014,307,403,online,400,204
2018/11/9,105,21407,308,404,online,957,87
2018/11/9,105,20631,307,403,online,608.2,9
2018/11/9,105,20512,308,404,online,1844.2,4
2018/11/9,101,22046,305,412,offline,1326,158
2018/11/9,102,20932,303,401,offline,1061,66
2018/11/9,102,20478,302,408,offline,1062,39
2018/11/9,102,20384,307,403,offline,867,305
2018/11/9,105,20531,307,403,online,1409,16
2018/11/9,105,21462,308,404,online,3703,14
2018/11/9,105,21973,308,404,online,3201,100
2018/11/9,105,21788,304,409,online,4305,51
2018/11/9,102,22046,305,412,offline,1328,104
2018/11/9,103,21819,306,402,offline,326,2
2018/11/9,102,20563,303,401,offline,3689,10
2018/11/9,103,21619,306,402,offline,317,259
2018/11/9,102,21394,306,407,offline,736,204
2018/11/9,102,21129,302,408,offline,1266,26
2018/11/9,102,21995,306,407,offline,819,45
2018/11/9,103,20501,306,407,offline,787,4
2018/11/9,101,20018,306,407,offline,851,202
2018/11/9,102,21238,308,404,offline,1551,108
2018/11/9,101,20113,308,404,offline,1056,39
2018/11/9,103,20661,302,408,offline,935,13
2018/11/9,102,20251,303,406,offline,1602,4
2018/11/9,101,20759,302,408,online,928,58
2018/11/9,103,20224,307,403,offline,517.7525,10
2018/11/9,103,20501,306,407,offline,788,16
2018/11/9,103,22045,302,408,offline,1651,8
2018/11/9,101,20391,306,407,offline,1283,45
2018/11/9,101,21062,302,408,online,1011,32
2018/11/9,101,20146,306,402,offline,332,49
2018/11/9,101,21090,302,408,online,1326,27
2018/11/9,103,22007,302,408,offline,862,22
2018/11/9,103,21903,305,412,offline,257,99
2018/11/9,103,21238,308,404,offline,1553,4
2018/11/9,103,21437,302,408,offline,1098,10
2018/11/9,102,21652,302,408,offline,2243,19
2018/11/9,102,20252,306,407,offline,1175,47
2018/11/9,102,20457,305,412,offline,194,107
2018/11/9,102,22007,302,408,offline,876,23
2018/11/9,102,21394,306,407,offline,732,156
2018/11/9,103,20661,302,408,offline,926,10
2018/11/9,103,20661,302,408,offline,926,10
2018/11/9,101,20419,306,407,offline,879,109
2018/11/9,103,20226,303,401,offline,1026.15,81
2018/11/9,101,20501,306,407,offline,779,7
2018/11/9,101,20107,306,407,offline,832,40
2018/11/9,102,21238,308,404,offline,1551,33
2018/11/9,102,21492,306,407,offline,1490,11
2018/11/9,102,21597,302,408,offline,1458,6
2018/11/9,102,20187,302,408,offline,1769,12
2018/11/9,102,20984,306,407,offline,884,5
2018/11/9,102,20016,303,401,offline,902,79
2018/11/9,102,20661,302,408,offline,2015,5
2018/11/9,102,20916,306,407,offline,582.5,172
2018/11/9,102,20956,307,403,offline,1221,13
2018/11/10,101,20131,306,407,offline,737,8
2018/11/10,101,21619,306,402,offline,332,4
2018/11/10,101,20786,303,401,offline,2290,8
2018/11/10,101,20993,306,407,offline,781,9
2018/11/10,101,21467,306,407,offline,1404,8
2018/11/10,101,20655,306,407,offline,1047,11
2018/11/10,101,20561,303,401,offline,1966,21
2018/11/10,102,20992,303,411,offline,2972,3
2018/11/10,102,21431,302,408,offline,1010,28
2018/11/10,102,20766,306,407,offline,881,20
2018/11/10,101,20827,303,401,offline,861,57
2018/11/10,103,21757,303,406,offline,1512,2
2018/11/10,101,20808,306,407,offline,1421,4
2018/11/10,103,21460,303,406,offline,1914,12
2018/11/10,103,22007,302,408,offline,900,5
2018/11/10,103,21195,302,408,offline,1804,6
2018/11/10,101,20786,303,401,offline,2313,52
2018/11/10,101,21619,306,402,offline,320,7
2018/11/10,101,21330,303,401,offline,1616,5
2018/11/10,101,21195,302,408,offline,1861,8
2018/11/10,101,20346,306,407,offline,783,2
2018/11/10,101,22027,306,402,offline,467,8
2018/11/10,101,20561,303,401,offline,1961,13
2018/11/10,101,20563,303,401,offline,3619,6
2018/11/10,101,20296,305,412,online,139,52
2018/11/10,102,21819,306,402,online,327,216
2018/11/10,105,20139,306,407,online,646,379
2018/11/10,105,21619,306,402,online,336,207
2018/11/10,105,20396,305,412,online,386,9
2018/11/10,105,22028,305,412,online,481,3
2018/11/10,105,22083,303,401,online,1616,10
2018/11/10,101,20251,303,406,offline,1601,9
2018/11/10,105,20253,306,407,offline,614,3
2018/11/10,103,21192,303,411,offline,4490,14
2018/11/10,103,21601,306,407,offline,595,209
2018/11/10,103,20253,306,407,offline,528,61
2018/11/10,102,21507,306,407,offline,1050,109
2018/11/10,103,21100,302,408,offline,1703,35
2018/11/10,102,22007,302,408,offline,867,101
2018/11/10,102,20583,306,407,offline,512,84
2018/11/10,103,20805,306,407,offline,820,69
2018/11/10,102,20305,305,412,offline,771,89
2018/11/10,102,21644,303,401,offline,263,21
2018/11/10,103,20655,306,407,offline,1010,12
2018/11/10,103,21819,306,402,offline,333,6
2018/11/10,103,20984,306,407,offline,881,106
2018/11/10,102,20018,306,407,offline,930,36
2018/11/10,102,21785,305,412,offline,228,64
2018/11/10,102,21238,308,404,offline,1594,31
2018/11/10,103,21601,306,407,offline,599.8,104
2018/11/10,101,20744,302,408,online,1406,54
2018/11/10,101,21709,302,408,online,1230,152
2018/11/10,105,21942,306,407,offline,428,52
2018/11/10,105,21619,306,402,offline,241,57
2018/11/10,105,20226,303,401,offline,491,219
2018/11/10,103,21373,306,407,online,925,29
2018/11/10,103,20405,302,408,online,1474,17
2018/11/10,103,20561,303,401,offline,1905,36
2018/11/10,103,20953,302,408,offline,1001,9
2018/11/10,103,20920,306,407,online,482,86
2018/11/10,103,20563,303,401,offline,3604,22
2018/11/10,102,20766,306,407,offline,879,106
2018/11/10,102,20816,306,407,offline,1509,131
2018/11/10,103,20766,306,407,offline,880,3
2018/11/10,103,20897,306,407,online,993,57
2018/11/10,103,21995,306,407,offline,809,8
2018/11/10,103,21814,306,407,offline,740,6
2018/11/10,103,21238,308,404,offline,1566,8
2018/11/10,103,20501,306,407,offline,787,7
2018/11/10,103,20146,306,402,offline,338,9
2018/11/10,103,21681,302,408,offline,1367,8
2018/11/10,101,20473,306,407,online,1011,39
2018/11/10,101,21819,306,402,online,335,88
2018/11/10,103,20283,306,407,offline,675,7
2018/11/10,103,20618,307,403,offline,7.01,10
2018/11/10,103,20932,303,401,offline,1047,57
2018/11/10,103,21460,303,406,offline,1903,6
2018/11/10,103,20920,306,407,online,488,228
2018/11/10,102,20252,306,407,offline,1172,79
2018/11/10,102,20368,306,407,offline,662,304
2018/11/10,102,22027,306,402,offline,473,2
2018/11/10,101,20283,306,407,offline,674,10
2018/11/10,102,21914,306,407,offline,980,17
2018/11/10,102,20973,306,407,offline,610,105
2018/11/10,102,20655,306,407,offline,1017,259
2018/11/10,103,21779,307,403,offline,699,157
2018/11/10,103,21809,307,403,offline,542,158
2018/11/10,103,20693,308,404,offline,763,51
2018/11/10,103,21038,308,404,offline,2067,33
2018/11/10,102,20720,303,401,offline,1134,23
2018/11/10,103,21709,302,408,online,1223,22
2018/11/10,101,20655,306,407,offline,1010,36
2018/11/10,102,21779,307,403,offline,696,169
2018/11/10,102,21978,307,403,offline,411,36
2018/11/10,102,20523,308,404,offline,853,102
2018/11/10,102,20346,306,407,offline,765,97
2018/11/10,102,20996,306,407,offline,514.85,184
2018/11/10,102,21644,303,401,offline,285,81
2018/11/11,101,20235,303,411,offline,3963,11
2018/11/11,101,20501,306,407,offline,779,10
2018/11/11,103,20252,306,407,offline,1181,52
2018/11/11,103,20283,306,407,offline,676,28
2018/11/11,101,20766,306,407,offline,914,6
2018/11/11,101,20221,306,407,offline,1792,6
2018/11/11,103,20596,302,408,offline,2554,4
2018/11/11,101,21215,303,401,offline,2607,10
2018/11/11,101,20501,306,407,offline,772,65
2018/11/11,101,21109,302,408,offline,1404,17
2018/11/11,103,20842,308,404,offline,663,867
2018/11/11,103,22007,302,408,offline,878,68
2018/11/11,105,20631,307,403,online,543,305
2018/11/11,103,21431,302,408,offline,1004,7
2018/11/11,105,20292,305,412,online,1404,2
2018/11/11,103,21995,306,407,offline,810,53
2018/11/11,101,21314,308,404,offline,853,72
2018/11/11,103,20283,306,407,offline,670,249
2018/11/11,102,20932,303,401,offline,1060,103
2018/11/11,101,21619,306,402,offline,333,11
2018/11/11,101,20221,306,407,offline,1907,18
2018/11/11,101,20501,306,407,offline,800,13
2018/11/11,101,20808,306,407,offline,1457,6
2018/11/11,101,21795,306,407,offline,1200,9
2018/11/11,103,20224,307,403,offline,704,408
2018/11/11,103,21249,307,403,offline,407,153
2018/11/11,103,21809,307,403,offline,549,48
2018/11/11,103,21911,306,407,offline,1009,5
2018/11/11,103,20973,306,407,offline,607,16
2018/11/11,103,20932,303,401,offline,1059,247
2018/11/11,103,20146,306,402,offline,322,18
2018/11/11,103,20146,306,402,offline,321,10
2018/11/11,103,21809,307,403,offline,1208,10
2018/11/11,101,21883,306,407,offline,656,252
2018/11/11,101,21394,306,407,offline,721,76
2018/11/11,103,20973,306,407,offline,611,9
2018/11/11,101,20775,306,407,offline,1810,15
2018/11/11,103,20134,305,412,offline,840,18
2018/11/11,103,20731,302,408,offline,1858,7
2018/11/11,101,21585,302,408,offline,1560,20
2018/11/11,101,20478,302,408,offline,1063,106
2018/11/11,105,20973,306,407,offline,424,603
2018/11/11,103,21986,301,405,offline,439,10
2018/11/11,105,20305,305,412,offline,500,10
2018/11/11,105,20176,307,403,offline,846,6
2018/11/11,103,20661,302,408,offline,925,16
2018/11/11,103,20346,306,407,offline,1152,10
2018/11/11,102,20531,307,403,offline,1225,26
2018/11/11,102,21779,307,403,offline,696,186
2018/11/11,102,20561,303,401,offline,1917,5
2018/11/11,102,22030,307,403,offline,536,304
2018/11/11,102,20661,302,408,offline,934,9
2018/11/11,102,20252,306,407,offline,1184,5
2018/11/11,102,20583,306,407,online,515,182
2018/11/11,102,20235,303,411,offline,3952,5
2018/11/11,103,21490,306,407,offline,1159,6
2018/11/11,103,20146,306,402,offline,325,14
2018/11/11,103,21054,308,404,offline,1974,78
2018/11/11,103,20227,308,404,offline,1210,18
2018/11/11,102,21054,308,404,offline,1983,10
2018/11/11,102,21195,302,408,offline,1861,18
2018/11/11,102,20134,305,412,offline,857,44
2018/11/12,103,21038,308,404,offline,2052,3
2018/11/12,103,20248,306,402,offline,384.8725,10
2018/11/12,102,22030,307,403,offline,535,27
2018/11/12,102,20501,306,407,offline,777,14
2018/11/12,102,21527,306,407,offline,852,10
2018/11/12,101,20253,306,407,offline,534,101
2018/11/12,101,21467,306,407,offline,1401,4
2018/11/12,101,21249,307,403,offline,405,10
2018/11/12,101,20501,306,407,offline,809,308
2018/11/12,101,21123,303,406,offline,1464,3
2018/11/12,103,20816,306,407,offline,1501,27
2018/11/12,103,20224,307,403,offline,689,17
2018/11/12,102,21492,306,407,offline,1468,10
2018/11/12,102,20253,306,407,offline,544,10
2018/11/12,102,21430,306,407,offline,1897,46
2018/11/12,102,20433,305,412,offline,2078,3
2018/11/12,102,21038,308,404,offline,2054,82
2018/11/12,102,22046,305,412,online,1342,23
2018/11/12,102,21809,307,403,offline,544,7
2018/11/12,102,21883,306,407,offline,655,117
2018/11/12,102,20523,308,404,offline,858,24
2018/11/12,103,20283,306,407,offline,672,18
2018/11/12,103,20973,306,407,offline,605,4
2018/11/12,103,20501,306,407,offline,783,3
2018/11/12,103,20766,306,407,offline,871,7
2018/11/12,101,21238,308,404,offline,1551,6
