sales_region_code,item_code,first_cate_code,secnod_cate_code,ds,trend
105,21601,306,407,2017-09,45.20666476567423
105,21601,306,407,2017-10,47.958078811262794
105,21601,306,407,2017-11,49.65973055482198
105,21601,306,407,2017-12,71.01714646416666
105,21601,306,407,2018-01,106.95928057042927
105,21601,306,407,2018-02,95.65779489374077
105,21601,306,407,2018-03,260.0274367300444
105,21601,306,407,2018-04,348.61506288652697
105,21601,306,407,2018-05,462.3646568295833
105,21601,306,407,2018-06,546.2842668480134
105,21601,306,407,2018-07,666.6228279896445
105,21601,306,407,2018-08,770.4261608742657
105,21601,306,407,2018-09,844.4083030202868
105,21601,306,407,2018-10,974.684332034327
105,21601,306,407,2018-11,1042.0775009171202
105,21601,306,407,2018-12,1178.9425031943879
105,21601,306,407,2019-01,1282.7458360790092
105,21601,306,407,2019-02,1247.8303212063238
105,21601,306,407,2019-03,1430.934939402694
105,21617,303,401,2015-09,-0.20859679483483312
105,21617,303,401,2015-10,-0.18036214088256305
105,21617,303,401,2015-11,-0.17933104660315186
105,21617,303,401,2015-12,-0.17018686071257727
105,21617,303,401,2016-01,-0.1495834999508759
105,21617,303,401,2016-02,-0.08020229225635538
105,21617,303,401,2016-03,-0.12507040949046902
105,21617,303,401,2016-04,-0.10640144297240402
105,21617,303,401,2016-05,-0.09482356436947241
105,21617,303,401,2016-06,-0.07712468981639993
105,21617,303,401,2016-07,-0.06456443177680377
105,21617,303,401,2016-08,-0.04918547660641001
105,21617,303,401,2016-09,-0.03295545121698806
105,21617,303,401,2016-10,-0.018920816002754956
105,21617,303,401,2016-11,-0.003664765724891861
105,21617,303,401,2016-12,0.011347146948672865
105,21617,303,401,2017-01,0.01836001125326834
105,21617,303,401,2017-02,0.03513459568286207
105,21617,303,401,2017-03,0.0799055410276695
105,21617,303,401,2017-04,0.16137355518419683
105,21617,303,401,2017-05,0.3162191871507921
105,21617,303,401,2017-06,0.5304622713245337
105,21617,303,401,2017-07,0.890913990052207
105,21617,303,401,2017-08,1.5210674898397019
105,21617,303,401,2017-09,2.868121967254747
105,21617,303,401,2017-10,5.807425975460575
105,21617,303,401,2017-11,9.303289343503973
105,21617,303,401,2017-12,13.54033369489446
105,21617,303,401,2018-01,17.531649265862082
105,21617,303,401,2018-02,12.302000466567693
105,21617,303,401,2018-03,25.113240186224626
105,21617,303,401,2018-04,27.828195242286174
105,21617,303,401,2018-05,32.29446618044152
105,21617,303,401,2018-06,34.677221847451285
105,21617,303,401,2018-07,39.37179230429115
105,21617,303,401,2018-08,42.96846623608359
105,21617,303,401,2018-09,45.00689932065329
105,21617,303,401,2018-10,50.04579235993321
105,21617,303,401,2018-11,51.855924601798094
105,21617,303,401,2018-12,57.12311848378285
105,21617,303,401,2019-01,60.71979241557528
105,21617,303,401,2019-02,57.93510144056181
105,21617,303,401,2019-03,65.32941695814854
105,21619,306,402,2015-09,10703.519289488846
105,21619,306,402,2015-10,10865.627655881108
105,21619,306,402,2015-11,12492.00974572391
105,21619,306,402,2015-12,13832.463734541874
105,21619,306,402,2016-01,14309.820228884466
105,21619,306,402,2016-02,9169.350698529397
105,21619,306,402,2016-03,16589.476466792654
105,21619,306,402,2016-04,16948.577336843475
105,21619,306,402,2016-05,18437.581207639934
105,21619,306,402,2016-06,18737.062255432407
105,21619,306,402,2016-07,20285.68063650825
105,21619,306,402,2016-08,21224.878298084768
105,21619,306,402,2016-09,21434.44549445325
105,21619,306,402,2016-10,23072.9748006253
105,21619,306,402,2016-11,23063.973192185633
105,21619,306,402,2016-12,24252.43831658765
105,21619,306,402,2017-01,18024.777642208428
105,21619,306,402,2017-02,20334.457815331494
105,21619,306,402,2017-03,24188.26516980689
105,21619,306,402,2017-04,23330.789857761025
105,21619,306,402,2017-05,23982.02522277353
105,21619,306,402,2017-06,23046.356166112662
105,21619,306,402,2017-07,23598.761684109413
105,21619,306,402,2017-08,23312.41230271161
105,21619,306,402,2017-09,22182.464677485812
105,21619,306,402,2017-10,22359.964940135764
105,21619,306,402,2017-11,20885.69521099676
105,21619,306,402,2017-12,20776.1689830377
105,21619,306,402,2018-01,19957.24434985697
105,21619,306,402,2018-02,11152.624058071122
105,21619,306,402,2018-03,18398.645003975515
105,21619,306,402,2018-04,17025.414451993172
105,21619,306,402,2018-05,16787.211512775168
105,21619,306,402,2018-06,15465.962645631407
105,21619,306,402,2018-07,15175.777954863079
105,21619,306,402,2018-08,14356.85270412087
105,21619,306,402,2018-09,13114.002508224024
105,21619,306,402,2018-10,12745.419146208786
105,21619,306,402,2018-11,11554.55067798652
105,21619,306,402,2018-12,11133.985588296699
105,21619,306,402,2019-01,10315.060337554485
105,21619,306,402,2019-02,8612.944969702636
105,21619,306,402,2019-03,8486.776585716023
105,21626,308,404,2015-09,-0.0929583935366058
105,21626,308,404,2015-10,-0.05711196103724987
105,21626,308,404,2015-11,-0.03241061041604851
105,21626,308,404,2015-12,-0.002216556919707062
105,21626,308,404,2016-01,0.029108239190503555
105,21626,308,404,2016-02,0.0372082696888576
105,21626,308,404,2016-03,0.09107722210436348
105,21626,308,404,2016-04,0.1183873761058176
105,21626,308,404,2016-05,0.1535769881745928
105,21626,308,404,2016-06,0.17884793258538642
105,21626,308,404,2016-07,0.21603720977553212
105,21626,308,404,2016-08,0.247782580279733
105,21626,308,404,2016-09,0.27001279112086773
105,21626,308,404,2016-10,0.3102464990245275
105,21626,308,404,2016-11,0.3304711105000498
105,21626,308,404,2016-12,0.3727316109520684
105,21626,308,404,2017-01,0.2970619615337986
105,21626,308,404,2017-02,0.36545104119024985
105,21626,308,404,2017-03,0.464921961185896
105,21626,308,404,2017-04,0.4801524941588982
105,21626,308,404,2017-05,0.5273947406279447
105,21626,308,404,2017-06,0.5406076466638535
105,21626,308,404,2017-07,0.5898608132379419
105,21626,308,404,2017-08,0.6216075842002098
105,21626,308,404,2017-09,0.6317849009467483
105,21626,308,404,2017-10,0.6840772956691024
105,21626,308,404,2017-11,0.6922134310345328
105,21626,308,404,2017-12,0.7464987941169378
105,21626,308,404,2018-01,0.7782167084652601
105,21626,308,404,2018-02,0.4687308443478088
105,21626,308,404,2018-03,0.8385733095435001
105,21626,308,404,2018-04,0.8892546811487014
105,21626,308,404,2018-05,25.953900010039145
105,21626,308,404,2018-06,68.64483751659654
105,21626,308,404,2018-07,115.91209752426036
105,21626,308,404,2018-08,161.6285585560777
105,21626,308,404,2018-09,199.94289417405315
105,21626,308,404,2018-10,251.5867560702989
105,21626,308,404,2018-11,286.999214349106
105,21626,308,404,2018-12,341.54495358452004
105,21626,308,404,2019-01,387.26141461633745
105,21626,308,404,2019-02,389.07877700235383
105,21626,308,404,2019-03,458.2575491197016
105,21629,306,407,2015-09,-4.424529409646058
105,21629,306,407,2015-10,-3.9608686887259563
105,21629,306,407,2015-11,-4.079991790117531
105,21629,306,407,2015-12,-4.037979087157495
105,21629,306,407,2016-01,-3.7297951079387204
105,21629,306,407,2016-02,-2.1254705098523017
105,21629,306,407,2016-03,-3.506828821959968
105,21629,306,407,2016-04,-3.221423508824685
105,21629,306,407,2016-05,-3.150781046884428
105,21629,306,407,2016-06,-2.876860762133256
105,21629,306,407,2016-07,-2.7947266523100214
105,21629,306,407,2016-08,-2.613776387082982
105,21629,306,407,2016-09,-2.3571612517075384
105,21629,306,407,2016-10,-2.257684017662656
105,21629,306,407,2016-11,-2.0125477586433864
105,21629,306,407,2016-12,-1.9015809592327968
105,21629,306,407,2017-01,-1.293906872480493
105,21629,306,407,2017-02,-1.2937584833622149
105,21629,306,407,2017-03,-1.376181222628042
105,21629,306,407,2017-04,-1.1594776565457807
105,21629,306,407,2017-05,-0.8465546524538299
105,21629,306,407,2017-06,0.694715722333497
105,21629,306,407,2017-07,3.6088752510605557
105,21629,306,407,2017-08,7.513110453486447
105,21629,306,407,2017-09,11.979628762562179
105,21629,306,407,2017-10,18.825998926715062
105,21629,306,407,2017-11,27.589590117010303
105,21629,306,407,2017-12,50.399200401619694
105,21629,306,407,2018-01,91.30649267248349
105,21629,306,407,2018-02,84.32451213269296
105,21629,306,407,2018-03,216.5395007939517
105,21629,306,407,2018-04,278.4293245934873
105,21629,306,407,2018-05,358.8814716495465
105,21629,306,407,2018-06,416.17998105945304
105,21629,306,407,2018-07,501.22382253999007
105,21629,306,407,2018-08,573.5617385662813
105,21629,306,407,2018-09,623.9350780756481
105,21629,306,407,2018-10,715.9040894567249
105,21629,306,407,2018-11,761.6857402276906
105,21629,306,407,2018-12,858.2464403471687
105,21629,306,407,2019-01,930.5843563734597
105,21629,306,407,2019-02,902.7037876897812
105,21629,306,407,2019-03,1032.6706493792492
105,21631,302,408,2015-09,-25.135961864031298
105,21631,302,408,2015-10,-20.86486879772767
105,21631,302,408,2015-11,-19.83516316711432
105,21631,302,408,2015-12,-17.75756734390705
105,21631,302,408,2016-01,-14.447426543845877
105,21631,302,408,2016-02,-6.93916899268072
105,21631,302,408,2016-03,-9.586173770838986
105,21631,302,408,2016-04,-6.626497380637616
105,21631,302,408,2016-05,-4.108578340169033
105,21631,302,408,2016-06,-1.325588968023811
105,21631,302,408,2016-07,1.3690288252185205
105,21631,302,408,2016-08,4.152732782072709
105,21631,302,408,2016-09,6.669234303459686
105,21631,302,408,2016-10,9.630438696138556
105,21631,302,408,2016-11,12.065248361151106
105,21631,302,408,2016-12,15.46595867258006
105,21631,302,408,2017-01,13.579404186009654
105,21631,302,408,2017-02,19.490829013191178
105,21631,302,408,2017-03,28.71763040886595
105,21631,302,408,2017-04,35.40815590504156
105,21631,302,408,2017-05,50.27142460461675
105,21631,302,408,2017-06,91.55836063664313
105,21631,302,408,2017-07,181.8021027036944
105,21631,302,408,2017-08,311.53172310210954
105,21631,302,408,2017-09,448.2023426724345
105,21631,302,408,2017-10,614.7531215314712
105,21631,302,408,2017-11,741.6424171735745
105,21631,302,408,2017-12,917.9745051462919
105,21631,302,408,2018-01,1072.0705796760544
105,21631,302,408,2018-02,704.4312952479936
105,21631,302,408,2018-03,1365.3501952409554
105,21631,302,408,2018-04,1468.026602332952
105,21631,302,408,2018-05,1668.5714512819557
105,21631,302,408,2018-06,1761.4665369746417
105,21631,302,408,2018-07,1971.7927251323042
105,21631,302,408,2018-08,2125.88878233494
105,21631,302,408,2018-09,2204.031696058175
105,21631,302,408,2018-10,2429.110056185289
105,21631,302,408,2018-11,2497.4716384939966
105,21631,302,408,2018-12,2732.3313300356376
105,21631,302,408,2019-01,2886.427387238274
105,21631,302,408,2019-02,2739.5445529367316
105,21631,302,408,2019-03,3074.7305416464324
105,21636,307,403,2015-09,-61.97060682507176
105,21636,307,403,2015-10,-54.77725977640478
105,21636,307,403,2015-11,-55.71676126318753
105,21636,307,403,2015-12,-54.34279926654752
105,21636,307,403,2016-01,-49.36036576874364
105,21636,307,403,2016-02,-27.576049404457777
105,21636,307,403,2016-03,-44.70237724790239
105,21636,307,403,2016-04,-40.13347974599968
105,21636,307,403,2016-05,-38.24012220944083
105,21636,307,403,2016-06,-33.019626642168426
105,21636,307,403,2016-07,-13.893649694524312
105,21636,307,403,2016-08,73.3559136996375
105,21636,307,403,2016-09,255.10896406703085
105,21636,307,403,2016-10,582.0540825805033
105,21636,307,403,2016-11,956.4932172424695
105,21636,307,403,2016-12,1438.7700562046805
105,21636,307,403,2017-01,1363.29106457344
105,21636,307,403,2017-02,1968.4021549098356
105,21636,307,403,2017-03,2767.8003522012136
105,21636,307,403,2017-04,3099.239434624657
105,21636,307,403,2017-05,3572.2444896123607
105,21636,307,403,2017-06,3704.791463793153
105,21636,307,403,2017-07,3978.3305325480874
105,21636,307,403,2017-08,4021.1749663987516
105,21636,307,403,2017-09,3810.577678561302
105,21636,307,403,2017-10,3715.519656332145
105,21636,307,403,2017-11,3265.2460511866025
105,21636,307,403,2017-12,3017.5392762169217
105,21636,307,403,2018-01,2655.145913980631
105,21636,307,403,2018-02,1348.9993944822627
105,21636,307,403,2018-03,1965.4355949062956
105,21636,307,403,2018-04,1557.1707959970931
105,21636,307,403,2018-05,1289.7517727070244
105,21636,307,403,2018-06,967.7336418591736
105,21636,307,403,2018-07,710.2310871352677
105,21636,307,403,2018-08,415.72057479552257
105,21636,307,403,2018-09,121.8969987190105
105,21636,307,403,2018-10,-163.80011077623408
105,21636,307,403,2018-11,-438.9294711891413
105,21636,307,403,2018-12,-743.320796347991
105,21636,307,403,2019-01,-1037.831308687736
105,21636,307,403,2019-02,-1190.5340885885375
105,21636,307,403,2019-03,-1542.1946578937018
105,21644,303,401,2015-09,-129.87750315561343
105,21644,303,401,2015-10,-58.88165205087168
105,21644,303,401,2015-11,-2.5591332880441917
105,21644,303,401,2015-12,63.14056310940355
105,21644,303,401,2016-01,126.97073882871999
105,21644,303,401,2016-02,120.17105239505285
105,21644,303,401,2016-03,270.2489661066959
105,21644,303,401,2016-04,332.483360710424
105,21644,303,401,2016-05,416.8831987965355
105,21644,303,401,2016-06,437.34005126128346
105,21644,303,401,2016-07,426.0941484072456
105,21644,303,401,2016-08,399.18171200578587
105,21644,303,401,2016-09,365.7302307808412
105,21644,303,401,2016-10,510.2175335583989
105,21644,303,401,2016-11,688.1702735833895
105,21644,303,401,2016-12,912.0194731065045
105,21644,303,401,2017-01,795.2567369159034
105,21644,303,401,2017-02,800.7577783916669
105,21644,303,401,2017-03,814.6143141603117
105,21644,303,401,2017-04,643.2047554063706
105,21644,303,401,2017-05,515.5537363707901
105,21644,303,401,2017-06,361.4342381180372
105,21644,303,401,2017-07,258.07002055546536
105,21644,303,401,2017-08,163.03640280396587
105,21644,303,401,2017-09,83.33780901291615
105,21644,303,401,2017-10,25.912485063841302
105,21644,303,401,2017-11,-7.590670765579796
105,21644,303,401,2017-12,-28.80574288364211
105,21644,303,401,2018-01,-9.810512030971255
105,21644,303,401,2018-02,19.628639205571194
105,21644,303,401,2018-03,91.59452814349913
105,21644,303,401,2018-04,219.24348825884488
105,21644,303,401,2018-05,423.0989513344614
105,21644,303,401,2018-06,624.2705049319117
105,21644,303,401,2018-07,867.0600921914893
105,21644,303,401,2018-08,1092.679688364733
105,21644,303,401,2018-09,1272.2518633483032
105,21644,303,401,2018-10,1536.6408292217611
105,21644,303,401,2018-11,1701.8916770809112
105,21644,303,401,2018-12,1980.6019700787888
105,21644,303,401,2019-01,2206.221566252032
105,21644,303,401,2019-02,2186.641109204853
105,21644,303,401,2019-03,2547.0847532762054
105,21648,306,407,2015-09,0.02190169555505674
105,21648,306,407,2015-10,0.01890492642932758
105,21648,306,407,2015-11,0.018763109158231258
105,21648,306,407,2015-12,0.01776660851915511
105,21648,306,407,2016-01,0.015572381592136864
105,21648,306,407,2016-02,0.008319120568160573
105,21648,306,407,2016-03,0.012926451052397123
105,21648,306,407,2016-04,0.010938734148002928
105,21648,306,407,2016-05,0.009679863572444864
105,21648,306,407,2016-06,0.007796316340066464
105,21648,306,407,2016-07,0.0064325246209752185
105,21648,306,407,2016-08,0.004782184889364474
105,21648,306,407,2016-09,0.003056102188044555
105,21648,306,407,2016-10,0.001533451675411244
105,21648,306,407,2016-11,-9.139045275241175e-05
105,21648,306,407,2016-12,-0.001726512291804655
105,21648,306,407,2017-01,-0.0023561145583576248
105,21648,306,407,2017-02,-0.00426387428626615
105,21648,306,407,2017-03,-0.006677599330048082
105,21648,306,407,2017-04,-0.00813527897673088
105,21648,306,407,2017-05,-0.010728244487566091
105,21648,306,407,2017-06,-0.016314838323773475
105,21648,306,407,2017-07,-0.02509901859861653
105,21648,306,407,2017-08,-0.03655279689476884
105,21648,306,407,2017-09,-0.05026381085496056
105,21648,306,407,2017-10,-0.07281507750807537
105,21648,306,407,2017-11,-0.10531515899598892
105,21648,306,407,2017-12,-0.2234902140597653
105,21648,306,407,2018-01,-0.3739529755624213
105,21648,306,407,2018-02,-0.3011865632882543
105,21648,306,407,2018-03,-0.6748038059563898
105,21648,306,407,2018-04,-0.8021290454664451
105,21648,306,407,2018-05,-0.2388820468104103
105,21648,306,407,2018-06,0.9152466489018027
105,21648,306,407,2018-07,2.130391787874136
105,21648,306,407,2018-08,3.334448982549888
105,21648,306,407,2018-09,4.373308935379511
105,21648,306,407,2018-10,5.703722817234433
105,21648,306,407,2018-11,6.666154581848428
105,21648,306,407,2018-12,8.07299665191898
105,21648,306,407,2019-01,9.277053846594734
105,21648,306,407,2019-02,9.414187285792302
105,21648,306,407,2019-03,11.176670607688918
105,21650,303,401,2015-09,0.4493246654019173
105,21650,303,401,2015-10,0.32671236395506253
105,21650,303,401,2015-11,0.2600859953355371
105,21650,303,401,2015-12,0.17100167154941887
105,21650,303,401,2016-01,0.06776772034985183
105,21650,303,401,2016-02,-0.021079844703749212
105,21650,303,401,2016-03,-0.1207319891015065
105,21650,303,401,2016-04,-0.2114884537032257
105,21650,303,401,2016-05,-0.3163603768432473
105,21650,303,401,2016-06,-0.4008234890558059
105,21650,303,401,2016-07,-0.5119995011606715
105,21650,303,401,2016-08,-0.6114180948905161
105,21650,303,401,2016-09,-0.6863466572211177
105,21650,303,401,2016-10,-0.8070174067814053
105,21650,303,401,2016-11,-0.8755880310676165
105,21650,303,401,2016-12,-1.002494451588781
105,21650,303,401,2017-01,-0.8079634038118769
105,21650,303,401,2017-02,-1.0060601513834446
105,21650,303,401,2017-03,-1.290837778399891
105,21650,303,401,2017-04,-1.3437443099780633
105,21650,303,401,2017-05,-1.4862369157706725
105,21650,303,401,2017-06,-1.5328324805586173
105,21650,303,401,2017-07,-1.681448697920078
105,21650,303,401,2017-08,-1.7391420454304083
105,21650,303,401,2017-09,-1.6983921416481425
105,21650,303,401,2017-10,5.271481995569956
105,21650,303,401,2017-11,44.019529940861915
105,21650,303,401,2017-12,101.15638990481972
105,21650,303,401,2018-01,161.03021583050185
105,21650,303,401,2018-02,125.35382993510439
105,21650,303,401,2018-03,270.8290985510736
105,21650,303,401,2018-04,240.78363829345653
105,21650,303,401,2018-05,202.32832459590728
105,21650,303,401,2018-06,154.77811239660204
105,21650,303,401,2018-07,117.54644102373693
105,21650,303,401,2018-08,74.46056576574875
105,21650,303,401,2018-09,31.035119980319585
105,21650,303,401,2018-10,-10.321317806421575
105,21650,303,401,2018-11,-51.01186412178073
105,21650,303,401,2018-12,-95.1032013785919
105,21650,303,401,2019-01,-138.18907663658013
105,21650,303,401,2019-02,-161.84916907767928
105,21650,303,401,2019-03,-212.41576727345353
105,21651,308,404,2015-09,-61.25122668922894
105,21651,308,404,2015-10,-47.71492270266431
105,21651,308,404,2015-11,-41.94452126724089
105,21651,308,404,2015-12,-33.367506490090356
105,21651,308,404,2016-01,-22.321233241431617
105,21651,308,404,2016-02,-7.094289905292605
105,21651,308,404,2016-03,-3.605321071330909
105,21651,308,404,2016-04,6.166587303573235
105,21651,308,404,2016-05,16.3583509416387
105,21651,308,404,2016-06,25.50870287098611
105,21651,308,404,2016-07,42.95663192793643
105,21651,308,404,2016-08,89.4801715444737
105,21651,308,404,2016-09,174.4162884512367
105,21651,308,404,2016-10,324.6319670960438
105,21651,308,404,2016-11,487.60451243167535
105,21651,308,404,2016-12,699.4909719453647
105,21651,308,404,2017-01,647.468003361494
105,21651,308,404,2017-02,917.518224268768
105,21651,308,404,2017-03,1268.2147787961128
105,21651,308,404,2017-04,1381.454761552919
105,21651,308,404,2017-05,1526.3182392869605
105,21651,308,404,2017-06,1512.2733771036183
105,21651,308,404,2017-07,1559.305749647895
105,21651,308,404,2017-08,1525.7050969443872
105,21651,308,404,2017-09,1414.2765671743136
105,21651,308,404,2017-10,1363.863870113089
105,21651,308,404,2017-11,1202.3223259600416
105,21651,308,404,2017-12,1117.9255543047311
105,21651,308,404,2018-01,991.4108027869315
105,21651,308,404,2018-02,508.38521287033035
105,21651,308,404,2018-03,750.6294278281001
105,21651,308,404,2018-04,606.0752747736296
105,21651,308,404,2018-05,517.649121023388
105,21651,308,404,2018-06,407.96099865464146
105,21651,308,404,2018-07,325.47027619620457
105,21651,308,404,2018-08,227.80561734960318
105,21651,308,404,2018-09,127.46728542194663
105,21651,308,404,2018-10,35.62677252241986
105,21651,308,404,2018-11,-58.51224183016632
105,21651,308,404,2018-12,-156.5520723047635
105,21651,308,404,2019-01,-254.2167311513649
105,21651,308,404,2019-02,-313.55996966355616
105,21651,308,404,2019-03,-424.3736069162901
105,21652,302,408,2015-09,-0.13959288546799656
105,21652,302,408,2015-10,-0.12594227536184338
105,21652,302,408,2015-11,-0.1307197817939021
105,21652,302,408,2015-12,-0.13049346952471033
105,21652,302,408,2016-01,-0.12170278912002622
105,21652,302,408,2016-02,-0.07012765254517611
105,21652,302,408,2016-03,-0.1168183895025924
105,21652,302,408,2016-04,-0.10861463870423052
105,21652,302,408,2016-05,-0.10765195177829318
105,21652,302,408,2016-06,-0.09974419327914413
105,21652,302,408,2016-07,-0.09848645207692977
105,21652,302,408,2016-08,-0.09382954881028677
105,21652,302,408,2016-09,-0.08636907065771333
105,21652,302,408,2016-10,-0.0846663728966578
105,21652,302,408,2016-11,-0.07750117043310983
105,21652,302,408,2016-12,-0.07550266623368335
105,21652,302,408,2017-01,-0.05300883310231758
105,21652,302,408,2017-02,-0.055576948609698806
105,21652,302,408,2017-03,-0.061984029453836936
105,21652,302,408,2017-04,-0.05555082144182712
105,21652,302,408,2017-05,-0.05282078419733209
105,21652,302,408,2017-06,-0.046682125250233346
105,21652,302,408,2017-07,-0.043654849405227326
105,21652,302,408,2017-08,-0.038995834082789615
105,21652,302,408,2017-09,-0.03330136293061269
105,21652,302,408,2017-10,-0.029826245278811968
105,21652,302,408,2017-11,-0.024410165428224533
105,21652,302,408,2017-12,-0.020419751884941873
105,21652,302,408,2018-01,-0.015428241039532546
105,21652,302,408,2018-02,0.008138177207428137
105,21652,302,408,2018-03,0.17176636164511944
105,21652,302,408,2018-04,1.7542711649802927
105,21652,302,408,2018-05,5.789862483113345
105,21652,302,408,2018-06,10.817729055699253
105,21652,302,408,2018-07,16.566777565331776
105,21652,302,408,2018-08,22.04357047596738
105,21652,302,408,2018-09,26.547123887493477
105,21652,302,408,2018-10,32.820485558185815
105,21652,302,408,2018-11,36.97639654770487
105,21652,302,408,2018-12,43.597400640404246
105,21652,302,408,2019-01,49.07419355103984
105,21652,302,408,2019-02,49.03249838344182
105,21652,302,408,2019-03,57.492998502219066
105,21653,306,407,2015-09,0.07109489735816124
105,21653,306,407,2015-10,-0.1493285605765928
105,21653,306,407,2015-11,-0.3694279000185966
105,21653,306,407,2015-12,-0.6093575674470859
105,21653,306,407,2016-01,-0.8171701559299063
105,21653,306,407,2016-02,-0.6340036637686052
105,21653,306,407,2016-03,-1.288398173043085
105,21653,306,407,2016-04,-1.4670611175708321
105,21653,306,407,2016-05,-1.7435326008063403
105,21653,306,407,2016-06,-1.9075480629715496
105,21653,306,407,2016-07,-2.1987776218823516
105,21653,306,407,2016-08,-2.4301906131520994
105,21653,306,407,2016-09,-2.5721111684715794
105,21653,306,407,2016-10,-2.8855110727181716
105,21653,306,407,2016-11,-3.0127323218418036
105,21653,306,407,2016-12,-3.3407421841321447
105,21653,306,407,2017-01,-2.6280384435001594
105,21653,306,407,2017-02,-3.186664849857074
105,21653,306,407,2017-03,-4.011615351971821
105,21653,306,407,2017-04,-4.078582161716147
105,21653,306,407,2017-05,-4.33087038384414
105,21653,306,407,2017-06,-0.11209181762816589
105,21653,306,407,2017-07,100.15266940812818
105,21653,306,407,2017-08,402.28602065669054
105,21653,306,407,2017-09,822.2536260208428
105,21653,306,407,2017-10,1164.412038849377
105,21653,306,407,2017-11,830.9313825237817
105,21653,306,407,2017-12,473.6328064777778
105,21653,306,407,2018-01,206.57732397032473
105,21653,306,407,2018-02,52.30731230980359
105,21653,306,407,2018-03,61.571021366770196
105,21653,306,407,2018-04,40.966328279382886
105,21653,306,407,2018-05,32.41843988672956
105,21653,306,407,2018-06,26.51328323696264
105,21653,306,407,2018-07,22.37567880299324
105,21653,306,407,2018-08,17.27198054732396
105,21653,306,407,2018-09,11.85541936011852
105,21653,306,407,2018-10,7.229219463587647
105,21653,306,407,2018-11,2.136618311341441
105,21653,306,407,2018-12,-2.813541620148669
105,21653,306,407,2019-01,-7.917239875817944
105,21653,306,407,2019-02,-11.5377928942693
105,21653,306,407,2019-03,-16.982334571498715
105,21659,306,407,2015-09,0.4182221404464214
105,21659,306,407,2015-10,0.7800956441998869
105,21659,306,407,2015-11,1.2142617607232644
105,21659,306,407,2015-12,1.6660235263189465
105,21659,306,407,2016-01,2.023351471871048
105,21659,306,407,2016-02,1.4180860733793117
105,21659,306,407,2016-03,2.6468406495006995
105,21659,306,407,2016-04,2.790410038974735
105,21659,306,407,2016-05,3.1200068681989204
105,21659,306,407,2016-06,3.249182380861825
105,21659,306,407,2016-07,3.662373085467304
105,21659,306,407,2016-08,4.6563398999299865
105,21659,306,407,2016-09,8.773306128690574
105,21659,306,407,2016-10,14.429494679557992
105,21659,306,407,2016-11,19.247224537312746
105,21659,306,407,2016-12,22.08098423001236
105,21659,306,407,2017-01,12.863206942885169
105,21659,306,407,2017-02,9.102146590034673
105,21659,306,407,2017-03,5.585352183215332
105,21659,306,407,2017-04,1.1339755793862107
105,21659,306,407,2017-05,0.2947083101247212
105,21659,306,407,2017-06,-0.03588647747755825
105,21659,306,407,2017-07,-0.11344975583700166
105,21659,306,407,2017-08,-0.11033155054912429
105,21659,306,407,2017-09,-0.10334273449762514
105,21659,306,407,2017-10,-0.10323053786002903
105,21659,306,407,2017-11,-0.09645345549734417
105,21659,306,407,2017-12,-0.0961050094346347
105,21659,306,407,2018-01,-0.09247966665998236
105,21659,306,407,2018-02,-0.051769536561201
105,21659,306,407,2018-03,-0.08557910489825143
105,21659,306,407,2018-04,-0.07936651443650546
105,21659,306,407,2018-05,-0.07844545023302531
105,21659,306,407,2018-06,-0.07246386881479841
105,21659,306,407,2018-07,-0.07131321198422474
105,21659,306,407,2018-08,-0.06768863189057202
105,21659,306,407,2018-09,-0.06205404461242424
105,21659,306,407,2018-10,-0.06055639364177144
105,21659,306,407,2018-11,-0.0551518785651979
105,21659,306,407,2018-12,-0.053424155392970865
105,21659,306,407,2019-01,-0.04979957529931813
105,21659,306,407,2019-02,-0.04186485765083346
105,21659,306,407,2019-03,-0.04157384699688377
105,21661,306,407,2015-09,1.1319245967599543
105,21661,306,407,2015-10,0.9607691168650795
105,21661,306,407,2015-11,0.9364624797823434
105,21661,306,407,2015-12,0.8666756040409354
105,21661,306,407,2016-01,0.7377571877441378
105,21661,306,407,2016-02,0.37888060435743126
105,21661,306,407,2016-03,0.5653278898130175
105,21661,306,407,2016-04,0.44936082898313545
105,21661,306,407,2016-05,0.36331784687276986
105,21661,306,407,2016-06,0.25382041706238156
105,21661,306,407,2016-07,0.16125510500190365
105,21661,306,407,2016-08,0.05856767495624662
105,21661,306,407,2016-09,-0.04109949079126989
105,21661,306,407,2016-10,-0.14361777228617498
105,21661,306,407,2016-11,-0.23717203002851125
105,21661,306,407,2016-12,-0.3468284385465939
105,21661,306,407,2017-01,-0.3294311426689489
105,21661,306,407,2017-02,-0.58298714912797
105,21661,306,407,2017-03,-0.9281232722184869
105,21661,306,407,2017-04,-1.1523688679133284
105,21661,306,407,2017-05,-1.4758211016693683
105,21661,306,407,2017-06,-1.796464663608322
105,21661,306,407,2017-07,-2.2922786204674415
105,21661,306,407,2017-08,-2.8964045399631737
105,21661,306,407,2017-09,-3.549934985536828
105,21661,306,407,2017-10,-4.530521072782062
105,21661,306,407,2017-11,-5.247080390259357
105,21661,306,407,2017-12,-6.392093703577429
105,21661,306,407,2018-01,-7.400059743021677
105,21661,306,407,2018-02,-4.832806389725153
105,21661,306,407,2018-03,-9.31853942692861
105,21661,306,407,2018-04,-9.870847963702854
105,21661,306,407,2018-05,45.013130790777986
105,21661,306,407,2018-06,140.37817133905233
