date_block_num,sales_region_code,item_code,item_cnt_month,first_cate_code,second_cate_code,item_cnt_month_lag_1,item_cnt_month_lag_2,item_cnt_month_lag_3,date_avg_item_cnt_lag_1,date_item_avg_item_cnt_lag_1,date_item_avg_item_cnt_lag_2,date_item_avg_item_cnt_lag_3,date_region_avg_item_cnt_lag_1,date_region_avg_item_cnt_lag_2,date_region_avg_item_cnt_lag_3,date_region_item_avg_item_cnt_lag_1,date_region_item_avg_item_cnt_lag_2,date_region_item_avg_item_cnt_lag_3,date_region_subtype_avg_item_cnt_lag_1,date_region_subtype_avg_item_cnt_lag_2,date_region_subtype_avg_item_cnt_lag_3,delta_price_lag,delta_revenue_lag_1,delta_cnt_lag,item_avg_item_cnt,date_item_avg_item_cnt_,date_item_avg_item_cnt__lag_11,date_item_avg_item_cnt__lag_12,date_item_avg_item_cnt__lag_13,delta_cnt_lag_11,delta_cnt_lag_12,delta_cnt_lag_13,delta_subtype_cnt_lag_12,month,days,is_promotion_month,date_item_chan_class,item_subtype_first_sale,item_first_sale,is_brand_new,mean_first_sale
33,102,20142,0.0,306,407,0.0,,,491.8,79.75,,,342.8,,,0.0,,,585.5,,,0.1708,25145504.0,1.585,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,1,1,1,0.0
33,102,20142,0.0,306,407,0.0,,,491.8,79.75,,,342.8,,,0.0,,,585.5,,,0.1708,25145504.0,1.585,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,1,1,1,0.0
33,102,20145,9.0,306,407,0.0,6.0,,491.8,122.5,66.25,,342.8,521.5,,0.0,6.0,,585.5,1125.0,,0.0981,25145504.0,-0.0644,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,2,2,1,0.0
33,102,20163,0.0,302,408,0.0,0.0,0.0,491.8,86.25,52.5,133.5,342.8,521.5,725.0,0.0,0.0,0.0,172.0,231.9,360.8,-0.007385,9230575.0,-0.381,65.25,40.72,,,,,,,2.8404765,6,31,1,1.0,3,3,1,0.0
33,102,20163,0.0,302,408,0.0,0.0,0.0,491.8,86.25,52.5,133.5,342.8,521.5,725.0,0.0,0.0,0.0,172.0,231.9,360.8,-0.007385,9230575.0,-0.381,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,3,3,1,0.0
33,102,20164,0.0,306,407,0.0,10.0,,491.8,67.5,38.75,,342.8,521.5,,0.0,10.0,,585.5,1125.0,,0.0478,25145504.0,-0.0662,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,2,2,1,0.0
33,102,20176,11.0,307,403,0.0,0.0,0.0,491.8,570.0,87.25,452.2,342.8,521.5,725.0,0.0,0.0,0.0,312.2,214.5,825.0,-0.01405,4201572.5,0.339,111.56,102.56,,,,,,,3.536078,6,31,1,1.0,4,4,1,0.0
33,102,20176,11.0,307,403,0.0,0.0,0.0,491.8,570.0,87.25,452.2,342.8,521.5,725.0,0.0,0.0,0.0,312.2,214.5,825.0,-0.01405,4201572.5,0.339,111.56,102.56,,,,,,,3.536078,6,31,1,0.0,4,4,1,0.0
33,102,20177,0.0,304,409,0.0,,,491.8,109.5,,,342.8,,,0.0,,,2.555,,,-0.06274,575375.9,-0.319,61.06,34.28,,,,,,,1.9735602,6,31,1,1.0,1,1,1,12580.0
33,102,20177,0.0,304,409,0.0,,,491.8,109.5,,,342.8,,,0.0,,,2.555,,,-0.06274,575375.9,-0.319,61.06,34.28,,,,,,,1.9735602,6,31,1,0.0,1,1,1,12580.0
33,102,20182,89.0,303,401,7.0,,,491.8,1.75,,,342.8,,,7.0,,,273.2,,,-0.0181,7497956.0,-0.794,59.94,60.06,,,,,,,1.8197199,6,31,1,0.0,1,1,1,0.0
33,102,20182,89.0,303,401,7.0,,,491.8,1.75,,,342.8,,,7.0,,,273.2,,,-0.0181,7497956.0,-0.794,59.94,60.06,,,,,,,1.8197199,6,31,1,1.0,1,1,1,0.0
33,102,20225,12.0,303,411,63.0,122.0,19.0,491.8,31.5,124.25,56.0,342.8,521.5,725.0,63.0,122.0,19.0,37.2,103.2,82.6,0.0009117,66953.0,0.03677,9.56,8.984,,,,,,,,6,31,1,1.0,3,3,1,2178.0
33,102,20235,127.0,303,411,23.0,,,491.8,15.25,,,342.8,,,23.0,,,37.2,,,-0.000505,66953.0,-0.0478,9.56,8.984,,,,,,,,6,31,1,1.0,1,1,1,2178.0
33,102,20238,0.0,302,408,0.0,0.0,175.0,491.8,43.0,67.75,280.0,342.8,521.5,725.0,0.0,0.0,175.0,172.0,231.9,360.8,0.1008,9230575.0,-0.49,65.25,40.72,,,,,,,2.8404765,6,31,1,1.0,4,4,1,0.0
33,102,20245,72.0,303,411,,178.0,70.0,,,138.5,109.25,,521.5,725.0,,178.0,70.0,,103.2,82.6,0.0,,0.0,9.56,8.984,,,,,,,,6,31,1,1.0,3,3,1,2178.0
33,102,20249,0.0,302,408,0.0,0.0,0.0,491.8,241.8,68.5,222.0,342.8,521.5,725.0,0.0,0.0,0.0,172.0,231.9,360.8,0.00492,9230575.0,-0.217,65.25,40.72,,,,,,,2.8404765,6,31,1,1.0,3,3,1,0.0
33,102,20249,0.0,302,408,0.0,0.0,0.0,491.8,241.8,68.5,222.0,342.8,521.5,725.0,0.0,0.0,0.0,172.0,231.9,360.8,0.00492,9230575.0,-0.217,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,3,3,1,0.0
33,102,20253,1982.0,306,407,1844.0,2522.0,,491.8,5584.0,4184.0,,342.8,521.5,,1844.0,2522.0,,585.5,1125.0,,-0.02907,25145504.0,0.893,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,2,2,1,0.0
33,102,20259,0.0,306,407,0.0,0.0,,491.8,61.0,32.5,,342.8,521.5,,0.0,0.0,,585.5,1125.0,,0.001751,25145504.0,0.3687,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,2,2,1,0.0
33,102,20259,0.0,306,407,0.0,0.0,,491.8,61.0,32.5,,342.8,521.5,,0.0,0.0,,585.5,1125.0,,0.001751,25145504.0,0.3687,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,2,2,1,0.0
33,102,20297,0.0,306,407,0.0,0.0,,491.8,35.25,22.0,,342.8,521.5,,0.0,0.0,,585.5,1125.0,,0.00554,25145504.0,0.1218,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,2,2,1,0.0
33,102,20297,0.0,306,407,0.0,0.0,,491.8,35.25,22.0,,342.8,521.5,,0.0,0.0,,585.5,1125.0,,0.00554,25145504.0,0.1218,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,2,2,1,0.0
33,102,20310,0.0,302,408,0.0,0.0,0.0,491.8,7.75,40.0,130.8,342.8,521.5,725.0,0.0,0.0,0.0,172.0,231.9,360.8,0.02109,9230575.0,-0.7417,65.25,40.72,,,,,,,2.8404765,6,31,1,1.0,3,3,1,0.0
33,102,20310,0.0,302,408,0.0,0.0,0.0,491.8,7.75,40.0,130.8,342.8,521.5,725.0,0.0,0.0,0.0,172.0,231.9,360.8,0.02109,9230575.0,-0.7417,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,3,3,1,0.0
33,102,20325,218.0,308,404,84.0,,,491.8,48.75,,,342.8,,,84.0,,,401.2,,,-0.01726,10794992.0,-0.723,110.1,85.2,,,,,,,3.7635462,6,31,1,1.0,1,1,1,0.0
33,102,20325,218.0,308,404,84.0,,,491.8,48.75,,,342.8,,,84.0,,,401.2,,,-0.01726,10794992.0,-0.723,110.1,85.2,,,,,,,3.7635462,6,31,1,0.0,1,1,1,0.0
33,102,20337,467.0,302,408,,,,,,,,,,,,,,,,,0.0,,0.0,65.25,40.72,,,,,,,2.8404765,6,31,1,1.0,0,0,1,0.0
33,102,20384,143.0,307,403,171.0,,,491.8,72.0,,,342.8,,,171.0,,,312.2,,,-0.0646,4201572.5,-0.6074,111.56,102.56,,,,,,,3.536078,6,31,1,1.0,1,1,1,0.0
33,102,20398,0.0,303,401,,,,,,,,,,,,,,,,,0.0,,0.0,59.94,60.06,,,,,,,1.8197199,6,31,1,0.0,0,0,1,0.0
33,102,20407,36.0,305,412,0.0,,,491.8,226.0,,,342.8,,,0.0,,,209.4,,,0.926,3737556.5,4.28,83.0,67.2,,,,,,,3.2570434,6,31,1,0.0,1,1,1,0.0
33,102,20407,36.0,305,412,0.0,,,491.8,226.0,,,342.8,,,0.0,,,209.4,,,0.926,3737556.5,4.28,83.0,67.2,,,,,,,3.2570434,6,31,1,1.0,1,1,1,0.0
33,102,20418,70.0,307,403,,,,,,,,,,,,,,,,,0.0,,0.0,111.56,102.56,,,,,,,3.536078,6,31,1,1.0,0,0,1,0.0
33,102,20428,101.0,303,401,0.0,0.0,,491.8,832.5,248.8,,342.8,521.5,,0.0,0.0,,273.2,284.0,,0.001833,7497956.0,0.543,59.94,60.06,,,,,,,1.8197199,6,31,1,0.0,2,2,1,0.0
33,102,20429,39.0,305,412,0.0,,,491.8,358.0,,,342.8,,,0.0,,,209.4,,,0.0,3737556.5,0.657,83.0,67.2,,,,,,,3.2570434,6,31,1,0.0,1,1,1,0.0
33,102,20454,0.0,306,407,0.0,0.0,0.0,491.8,2796.0,133.8,148.8,342.8,521.5,725.0,0.0,0.0,0.0,585.5,1125.0,1740.0,-0.02887,25145504.0,0.9985,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,3,3,1,0.0
33,102,20454,0.0,306,407,0.0,0.0,0.0,491.8,2796.0,133.8,148.8,342.8,521.5,725.0,0.0,0.0,0.0,585.5,1125.0,1740.0,-0.02887,25145504.0,0.9985,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,3,3,1,0.0
33,102,20473,0.0,306,407,0.0,0.0,,491.8,184.2,175.2,,342.8,521.5,,0.0,0.0,,585.5,1125.0,,0.029,25145504.0,0.21,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,2,2,1,0.0
33,102,20494,64.0,304,409,0.0,,,491.8,71.0,,,342.8,,,0.0,,,2.555,,,-0.1667,575375.9,2.246,61.06,34.28,,,,,,,1.9735602,6,31,1,1.0,1,1,1,12580.0
33,102,20510,0.0,308,404,0.0,,0.0,491.8,19.0,,129.0,342.8,,725.0,0.0,,0.0,401.2,,890.5,0.0738,10794992.0,-0.5425,110.1,85.2,,,,,,,3.7635462,6,31,1,1.0,3,3,1,0.0
33,102,20510,0.0,308,404,0.0,,0.0,491.8,19.0,,129.0,342.8,,725.0,0.0,,0.0,401.2,,890.5,0.0738,10794992.0,-0.5425,110.1,85.2,,,,,,,3.7635462,6,31,1,0.0,3,3,1,0.0
33,102,20522,67.0,305,412,43.0,620.0,12.0,491.8,856.0,1814.0,71.5,342.8,521.5,725.0,43.0,620.0,12.0,209.4,266.0,178.5,0.02103,3737556.5,0.8013,83.0,67.2,,,,,,,3.2570434,6,31,1,0.0,3,3,1,0.0
33,102,20522,67.0,305,412,43.0,620.0,12.0,491.8,856.0,1814.0,71.5,342.8,521.5,725.0,43.0,620.0,12.0,209.4,266.0,178.5,0.02103,3737556.5,0.8013,83.0,67.2,,,,,,,3.2570434,6,31,1,1.0,3,3,1,0.0
33,102,20561,1121.0,303,401,108.0,,,491.8,177.8,,,342.8,,,108.0,,,273.2,,,-0.1065,7497956.0,0.9575,59.94,60.06,,,,,,,1.8197199,6,31,1,1.0,1,1,1,0.0
33,102,20588,0.0,302,408,,,,,,,,,,,,,,,,,0.0,,0.0,65.25,40.72,,,,,,,2.8404765,6,31,1,1.0,0,0,1,0.0
33,102,20597,510.0,302,408,313.0,,,491.8,777.0,,,342.8,,,313.0,,,172.0,,,0.048,9230575.0,0.2666,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,1,1,1,0.0
33,102,20600,0.0,307,403,103.0,202.0,0.0,491.8,1770.0,805.0,1252.0,342.8,521.5,725.0,103.0,202.0,0.0,312.2,214.5,825.0,0.0319,4201572.5,0.3333,111.56,102.56,,,,,,,3.536078,6,31,1,1.0,3,3,1,0.0
33,102,20600,0.0,307,403,103.0,202.0,0.0,491.8,1770.0,805.0,1252.0,342.8,521.5,725.0,103.0,202.0,0.0,312.2,214.5,825.0,0.0319,4201572.5,0.3333,111.56,102.56,,,,,,,3.536078,6,31,1,0.0,3,3,1,0.0
33,102,20625,0.0,302,408,69.0,,,491.8,77.75,,,342.8,,,69.0,,,172.0,,,-0.01923,9230575.0,0.886,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,1,1,1,0.0
33,102,20630,0.0,306,407,0.0,,,491.8,139.0,,,342.8,,,0.0,,,585.5,,,0.0454,25145504.0,-0.09076,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,1,1,1,0.0
33,102,20630,0.0,306,407,0.0,,,491.8,139.0,,,342.8,,,0.0,,,585.5,,,0.0454,25145504.0,-0.09076,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,1,1,1,0.0
33,102,20636,63.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,0,0,1,0.0
33,102,20640,0.0,306,407,0.0,0.0,,491.8,77.5,103.75,,342.8,521.5,,0.0,0.0,,585.5,1125.0,,-0.001759,25145504.0,-0.658,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,2,2,1,0.0
33,102,20640,0.0,306,407,0.0,0.0,,491.8,77.5,103.75,,342.8,521.5,,0.0,0.0,,585.5,1125.0,,-0.001759,25145504.0,-0.658,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,2,2,1,0.0
33,102,20655,430.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,0,0,1,0.0
33,102,20667,0.0,308,404,,,,,,,,,,,,,,,,,0.0,,0.0,110.1,85.2,,,,,,,3.7635462,6,31,1,1.0,0,0,1,0.0
33,102,20667,0.0,308,404,,,,,,,,,,,,,,,,,0.0,,0.0,110.1,85.2,,,,,,,3.7635462,6,31,1,0.0,0,0,1,0.0
33,102,20675,0.0,307,403,56.0,0.0,0.0,491.8,1236.0,443.0,899.0,342.8,521.5,725.0,56.0,0.0,0.0,312.2,214.5,825.0,0.02255,4201572.5,0.4932,111.56,102.56,,,,,,,3.536078,6,31,1,1.0,3,3,1,0.0
33,102,20675,0.0,307,403,56.0,0.0,0.0,491.8,1236.0,443.0,899.0,342.8,521.5,725.0,56.0,0.0,0.0,312.2,214.5,825.0,0.02255,4201572.5,0.4932,111.56,102.56,,,,,,,3.536078,6,31,1,0.0,3,3,1,0.0
33,102,20683,0.0,302,408,132.0,498.0,0.0,491.8,1037.0,484.5,1061.0,342.8,521.5,725.0,132.0,498.0,0.0,172.0,231.9,360.8,0.01932,9230575.0,-0.2725,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,3,3,1,0.0
33,102,20689,0.0,303,401,0.0,0.0,,491.8,4.25,332.5,,342.8,521.5,,0.0,0.0,,273.2,284.0,,-0.004047,7497956.0,-0.9067,59.94,60.06,,,,,,,1.8197199,6,31,1,1.0,2,2,1,0.0
33,102,20689,0.0,303,401,0.0,0.0,,491.8,4.25,332.5,,342.8,521.5,,0.0,0.0,,273.2,284.0,,-0.004047,7497956.0,-0.9067,59.94,60.06,,,,,,,1.8197199,6,31,1,0.0,2,2,1,0.0
33,102,20690,0.0,307,403,,,,,,,,,,,,,,,,,0.0,,0.0,111.56,102.56,,,,,,,3.536078,6,31,1,1.0,0,0,1,0.0
33,102,20690,0.0,307,403,,,,,,,,,,,,,,,,,0.0,,0.0,111.56,102.56,,,,,,,3.536078,6,31,1,0.0,0,0,1,0.0
33,102,20696,638.0,305,412,,,,,,,,,,,,,,,,,0.0,,0.0,83.0,67.2,,,,,,,3.2570434,6,31,1,1.0,0,0,1,0.0
33,102,20697,396.0,304,409,7.0,,,491.8,41.75,,,342.8,,,7.0,,,2.555,,,-0.1307,575375.9,0.3062,61.06,34.28,,,,,,,1.9735602,6,31,1,1.0,1,1,1,12580.0
33,102,20697,396.0,304,409,7.0,,,491.8,41.75,,,342.8,,,7.0,,,2.555,,,-0.1307,575375.9,0.3062,61.06,34.28,,,,,,,1.9735602,6,31,1,0.0,1,1,1,12580.0
33,102,20707,44.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,0,0,1,0.0
33,102,20722,0.0,306,407,0.0,,,491.8,27.0,,,342.8,,,0.0,,,585.5,,,-0.11926,25145504.0,4.004,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,1,1,1,0.0
33,102,20730,0.0,302,408,0.0,0.0,0.0,491.8,16.75,23.75,126.25,342.8,521.5,725.0,0.0,0.0,0.0,172.0,231.9,360.8,0.0815,9230575.0,-0.3643,65.25,40.72,,,,,,,2.8404765,6,31,1,1.0,3,3,1,0.0
33,102,20730,0.0,302,408,0.0,0.0,0.0,491.8,16.75,23.75,126.25,342.8,521.5,725.0,0.0,0.0,0.0,172.0,231.9,360.8,0.0815,9230575.0,-0.3643,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,3,3,1,0.0
33,102,20737,0.0,308,404,0.0,,,491.8,23.5,,,342.8,,,0.0,,,401.2,,,-0.04608,10794992.0,1.077,110.1,85.2,,,,,,,3.7635462,6,31,1,1.0,1,1,1,0.0
33,102,20737,0.0,308,404,0.0,,,491.8,23.5,,,342.8,,,0.0,,,401.2,,,-0.04608,10794992.0,1.077,110.1,85.2,,,,,,,3.7635462,6,31,1,0.0,1,1,1,0.0
33,102,20738,38.0,305,412,86.0,192.0,,491.8,70.25,166.2,,342.8,521.5,,86.0,192.0,,209.4,266.0,,-0.1295,3737556.5,0.0332,83.0,67.2,,,,,,,3.2570434,6,31,1,1.0,2,2,1,0.0
33,102,20744,29.0,302,408,917.0,808.0,2.0,491.8,301.5,228.2,79.25,342.8,521.5,725.0,917.0,808.0,2.0,172.0,231.9,360.8,-0.00335,9230575.0,0.4702,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,3,3,1,0.0
33,102,20759,0.0,302,408,0.0,,,491.8,150.2,,,342.8,,,0.0,,,172.0,,,0.0992,9230575.0,0.02734,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,1,1,1,0.0
33,102,20770,0.0,302,408,,,,,,,,,,,,,,,,,0.0,,0.0,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,0,0,1,0.0
33,102,20816,344.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,0,0,1,0.0
33,102,20827,1577.0,303,401,139.0,,,491.8,151.0,,,342.8,,,139.0,,,273.2,,,-0.0862,7497956.0,0.4573,59.94,60.06,,,,,,,1.8197199,6,31,1,1.0,1,1,1,0.0
33,102,20842,3464.0,308,404,41.0,,,491.8,10.25,,,342.8,,,41.0,,,401.2,,,-0.10175,10794992.0,-0.8994,110.1,85.2,,,,,,,3.7635462,6,31,1,1.0,1,1,1,0.0
33,102,20860,0.0,302,408,18.0,0.0,54.0,491.8,278.5,74.25,200.5,342.8,521.5,725.0,18.0,0.0,54.0,172.0,231.9,360.8,0.010086,9230575.0,0.3015,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,4,4,1,0.0
33,102,20878,0.0,303,401,,,,,,,,,,,,,,,,,0.0,,0.0,59.94,60.06,,,,,,,1.8197199,6,31,1,0.0,0,0,1,0.0
33,102,20882,0.0,306,407,0.0,,,491.8,2.0,,,342.8,,,0.0,,,585.5,,,-0.005596,25145504.0,-0.5146,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,1,1,1,0.0
33,102,20897,0.0,306,407,0.0,0.0,,491.8,227.2,8.75,,342.8,521.5,,0.0,0.0,,585.5,1125.0,,0.02956,25145504.0,1.956,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,2,2,1,0.0
33,102,20897,0.0,306,407,0.0,0.0,,491.8,227.2,8.75,,342.8,521.5,,0.0,0.0,,585.5,1125.0,,0.02956,25145504.0,1.956,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,2,2,1,0.0
33,102,20904,0.0,303,401,0.0,0.0,0.0,491.8,779.0,408.5,223.0,342.8,521.5,725.0,0.0,0.0,0.0,273.2,284.0,246.1,0.00709,7497956.0,0.5137,59.94,60.06,,,,,,,1.8197199,6,31,1,1.0,3,3,1,0.0
33,102,20904,0.0,303,401,0.0,0.0,0.0,491.8,779.0,408.5,223.0,342.8,521.5,725.0,0.0,0.0,0.0,273.2,284.0,246.1,0.00709,7497956.0,0.5137,59.94,60.06,,,,,,,1.8197199,6,31,1,0.0,3,3,1,0.0
33,102,20933,42.0,302,408,4.0,0.0,,491.8,140.0,99.0,,342.8,521.5,,4.0,0.0,,172.0,231.9,,0.009315,9230575.0,0.1614,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,2,2,1,0.0
33,102,20952,0.0,306,407,0.0,0.0,,491.8,246.2,125.75,,342.8,521.5,,0.0,0.0,,585.5,1125.0,,0.01361,25145504.0,-0.1475,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,2,2,1,0.0
33,102,20952,0.0,306,407,0.0,0.0,,491.8,246.2,125.75,,342.8,521.5,,0.0,0.0,,585.5,1125.0,,0.01361,25145504.0,-0.1475,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,2,2,1,0.0
33,102,20954,0.0,306,407,0.0,0.0,0.0,491.8,72.5,32.5,719.0,342.8,521.5,725.0,0.0,0.0,0.0,585.5,1125.0,1740.0,0.04883,25145504.0,-0.6113,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,4,4,1,0.0
33,102,20954,0.0,306,407,0.0,0.0,0.0,491.8,72.5,32.5,719.0,342.8,521.5,725.0,0.0,0.0,0.0,585.5,1125.0,1740.0,0.04883,25145504.0,-0.6113,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,4,4,1,0.0
33,102,20980,1025.0,303,401,3322.0,327.0,879.0,491.8,2410.0,291.8,964.0,342.8,521.5,725.0,3322.0,327.0,879.0,273.2,284.0,246.1,-0.02058,7497956.0,0.0426,59.94,60.06,,,,,,,1.8197199,6,31,1,1.0,3,3,1,0.0
33,102,20981,45.0,304,409,0.0,,,491.8,3.0,,,342.8,,,0.0,,,2.555,,,-0.117,575375.9,-0.3137,61.06,34.28,,,,,,,1.9735602,6,31,1,1.0,1,1,1,12580.0
33,102,21022,0.0,306,407,0.0,0.0,0.0,491.8,235.8,112.5,93.0,342.8,521.5,725.0,0.0,0.0,0.0,585.5,1125.0,1740.0,0.00356,25145504.0,-0.1198,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,3,3,1,0.0
33,102,21022,0.0,306,407,0.0,0.0,0.0,491.8,235.8,112.5,93.0,342.8,521.5,725.0,0.0,0.0,0.0,585.5,1125.0,1740.0,0.00356,25145504.0,-0.1198,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,3,3,1,0.0
33,102,21023,216.0,306,407,244.0,393.0,,491.8,210.5,406.8,,342.8,521.5,,244.0,393.0,,585.5,1125.0,,0.013664,25145504.0,0.07544,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,2,2,1,0.0
33,102,21034,63.0,306,407,0.0,4.0,,491.8,138.5,67.25,,342.8,521.5,,0.0,4.0,,585.5,1125.0,,0.1242,25145504.0,-0.1622,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,2,2,1,0.0
33,102,21051,0.0,306,407,0.0,0.0,0.0,491.8,51.75,65.25,25.5,342.8,521.5,725.0,0.0,0.0,0.0,585.5,1125.0,1740.0,0.1221,25145504.0,0.2405,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,3,3,1,0.0
33,102,21051,0.0,306,407,0.0,0.0,0.0,491.8,51.75,65.25,25.5,342.8,521.5,725.0,0.0,0.0,0.0,585.5,1125.0,1740.0,0.1221,25145504.0,0.2405,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,3,3,1,0.0
33,102,21062,0.0,302,408,0.0,,,491.8,20.0,,,342.8,,,0.0,,,172.0,,,0.03384,9230575.0,0.42,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,1,1,1,0.0
33,102,21069,27.0,303,401,,,,,,,,,,,,,,,,,0.0,,0.0,59.94,60.06,,,,,,,1.8197199,6,31,1,1.0,0,0,1,0.0
33,102,21084,172.0,306,407,242.0,320.0,53.0,491.8,73.5,147.2,38.75,342.8,521.5,725.0,242.0,320.0,53.0,585.5,1125.0,1740.0,0.05795,25145504.0,-0.002544,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,3,3,1,0.0
33,102,21087,0.0,307,403,,,,,,,,,,,,,,,,,0.0,,0.0,111.56,102.56,,,,,,,3.536078,6,31,1,1.0,0,0,1,0.0
33,102,21087,0.0,307,403,,,,,,,,,,,,,,,,,0.0,,0.0,111.56,102.56,,,,,,,3.536078,6,31,1,0.0,0,0,1,0.0
33,102,21090,0.0,302,408,0.0,,,491.8,27.25,,,342.8,,,0.0,,,172.0,,,0.0007524,9230575.0,0.8496,65.25,40.72,,,,,,,2.8404765,6,31,1,1.0,1,1,1,0.0
33,102,21090,0.0,302,408,0.0,,,491.8,27.25,,,342.8,,,0.0,,,172.0,,,0.0007524,9230575.0,0.8496,65.25,40.72,,,,,,,2.8404765,6,31,1,0.0,1,1,1,0.0
33,102,21094,70.0,306,407,375.0,180.0,90.0,491.8,353.0,203.5,82.0,342.8,521.5,725.0,375.0,180.0,90.0,585.5,1125.0,1740.0,-0.1375,25145504.0,0.5264,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,3,3,1,0.0
33,102,21100,584.0,302,408,154.0,,,491.8,206.0,,,342.8,,,154.0,,,172.0,,,-0.1842,9230575.0,1.581,65.25,40.72,,,,,,,2.8404765,6,31,1,1.0,1,1,1,0.0
33,102,21109,689.0,302,408,1851.0,475.0,,491.8,2236.0,673.0,,342.8,521.5,,1851.0,475.0,,172.0,231.9,,0.004295,9230575.0,1.017,65.25,40.72,,,,,,,2.8404765,6,31,1,1.0,2,2,1,0.0
33,102,21151,0.0,306,407,0.0,108.0,,491.8,492.5,576.0,,342.8,521.5,,0.0,108.0,,585.5,1125.0,,0.0134,25145504.0,-0.5273,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,2,2,1,0.0
33,102,21160,23.0,306,407,0.0,,,491.8,25.25,,,342.8,,,0.0,,,585.5,,,-0.0734,25145504.0,2.61,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,1,1,1,0.0
33,102,21172,0.0,306,407,0.0,0.0,0.0,491.8,103.5,60.75,128.2,342.8,521.5,725.0,0.0,0.0,0.0,585.5,1125.0,1740.0,0.03894,25145504.0,-0.0754,105.6,63.47,,,,,,,5.261879,6,31,1,1.0,3,3,1,0.0
33,102,21172,0.0,306,407,0.0,0.0,0.0,491.8,103.5,60.75,128.2,342.8,521.5,725.0,0.0,0.0,0.0,585.5,1125.0,1740.0,0.03894,25145504.0,-0.0754,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,3,3,1,0.0
33,102,21182,94.0,303,401,50.0,30.0,0.0,491.8,24.75,27.25,17.0,342.8,521.5,725.0,50.0,30.0,0.0,273.2,284.0,246.1,-0.0899,7497956.0,0.1494,59.94,60.06,,,,,,,1.8197199,6,31,1,1.0,3,3,1,0.0
33,102,21192,29.0,303,411,35.0,14.0,162.0,491.8,24.0,31.75,112.0,342.8,521.5,725.0,35.0,14.0,162.0,37.2,103.2,82.6,0.00358,66953.0,-0.1409,9.56,8.984,,,,,,,,6,31,1,1.0,4,4,1,2178.0
33,102,21198,0.0,306,407,42.0,255.0,308.0,491.8,498.2,372.0,439.0,342.8,521.5,725.0,42.0,255.0,308.0,585.5,1125.0,1740.0,0.00925,25145504.0,0.0841,105.6,63.47,,,,,,,5.261879,6,31,1,0.0,3,3,1,0.0
